version https://git-lfs.github.com/spec/v1
oid sha256:e1ca481d9fd32dbf5e983bf9ef94a1b68655401088b289e07821d982b86e1396
size 96979305
11375416919114,btc_hashrate_thread_id,6.0000000000
11375417016145,btc_hashrate_mhs,12.8158041110
11375417101375,btc_hashrate_thread_id,14.0000000000
11375419194792,btc_hashrate_mhs,12.8018832217
11375419287981,btc_hashrate_thread_id,8.0000000000
11375419335075,btc_hashrate_mhs,12.8020178290
11375419429607,btc_hashrate_thread_id,4.0000000000
11375419500169,btc_nx48_ctrl_threads,16.0000000000
11375419545220,btc_nx48_ctrl_T_hot,1.0000000000
11375419602678,btc_nx48_ctrl_T_cold,1.0000000000
11375419633281,btc_nx48_ctrl_gpu,1.0000000000
11375419663209,btc_nx48_ctrl_batch,2048.0000000000
11375419704052,btc_nx48_loss,0.5467540333
11375419733812,btc_nx48_grad_norm,0.3808194367
11375419762223,btc_nx48_update_count,36.0000000000
11375419791588,btc_nx48_exploration_bias,0.7186963898
11375419820882,btc_nx48_exploration_vel,0.0122825843
11375419850344,btc_nx48_delta_nonce,2.9107670223
11375419878309,btc_nx48_stall_long,1.0000000000
11375419914633,btc_nx48_dual_blend,0.2000000030
11375419943585,btc_nx48_n_threads,16.0000000000
11375419973074,btc_nx48_T_hot,1.0000000000
11375420010311,btc_nx48_T_cold,1.0000000000
11375420040818,btc_nx48_gpu_active,1.0000000000
11375420068843,btc_hashrate_mhs,12.8009234728
11375420098600,btc_hashrate_thread_id,0.0000000000
11375420127446,btc_ptmc_rep_hot,1.0000000000
11375420155284,btc_ptmc_rep_cold,0.0000000000
11375420183335,btc_ptmc_accept,-0.0694834512
11375420216970,btc_ptmc_rep_hot,2.0000000000
11375420245960,btc_ptmc_rep_cold,1.0000000000
11375420273455,btc_ptmc_accept,1.0000000000
11375420308803,btc_ptmc_rep_hot,3.0000000000
11375420338128,btc_ptmc_rep_cold,2.0000000000
11375420366409,btc_ptmc_accept,1.0000000000
11375420398448,btc_ptmc_rep_hot,4.0000000000
11375420454539,btc_ptmc_rep_cold,3.0000000000
11375420481967,btc_ptmc_accept,1.0000000000
11375420511400,btc_ptmc_rep_hot,5.0000000000
11375420539574,btc_ptmc_rep_cold,4.0000000000
11375420567272,btc_ptmc_accept,1.0000000000
11375420601165,btc_ptmc_rep_hot,6.0000000000
11375420631224,btc_ptmc_rep_cold,5.0000000000
11375420659206,btc_ptmc_accept,1.0000000000
11375420694127,btc_ptmc_rep_hot,7.0000000000
11375420725857,btc_ptmc_rep_cold,6.0000000000
11375420757963,btc_ptmc_accept,0.8948420093
11375420832653,btc_hashrate_mhs,12.7934765811
